frame,class,confidence,x_center,y_center
31,4,0.6248049736022949,420,494
31,4,0.5948585867881775,170,529
31,4,0.41732484102249146,702,657
31,4,0.3300572335720062,1351,642
31,4,0.3213150203227997,1240,457
31,4,0.3001120090484619,789,490
32,4,0.839348554611206,1476,493
32,4,0.8390796184539795,1733,498
32,4,0.8329435586929321,1329,523
32,4,0.8260458707809448,123,459
32,4,0.7139784097671509,1360,641
32,4,0.5632177591323853,779,489
32,4,0.5267254114151001,712,657
32,4,0.5255074501037598,154,528
32,4,0.4718220829963684,1903,643
32,4,0.4007532596588135,410,494
32,4,0.35450997948646545,1231,458
32,4,0.3167560398578644,1609,645
33,4,0.8379696011543274,1723,498
33,4,0.8368726968765259,115,459
33,4,0.8249249458312988,1466,493
33,4,0.8156498670578003,1318,523
33,4,0.7855882048606873,1371,641
33,4,0.7430205345153809,723,657
33,4,0.7353128790855408,400,494
33,4,0.6434653997421265,139,528
33,4,0.5796527862548828,769,489
33,4,0.4699316918849945,1620,645
33,4,0.40317803621292114,1221,458
33,4,0.29435884952545166,1909,643
34,4,0.8329111337661743,105,459
34,4,0.8328210115432739,1456,493
34,4,0.8321929574012756,1713,498
34,4,0.825023353099823,1631,644
34,4,0.8216239213943481,1306,523
34,4,0.7962674498558044,735,657
34,4,0.6869282126426697,124,527
34,4,0.529431939125061,1381,641
34,4,0.5239156484603882,389,494
34,4,0.4285937249660492,759,489
35,4,0.8358424305915833,96,459
35,4,0.8318405747413635,1703,498
35,4,0.828341007232666,1447,493
35,4,0.8193286657333374,1641,644
35,4,0.8048162460327148,1391,641
35,4,0.7970820069313049,1295,523
35,4,0.7104933857917786,746,657
35,4,0.49657541513442993,749,490
35,4,0.43345212936401367,1204,459
35,4,0.36999741196632385,109,526
35,4,0.32056722044944763,378,494
36,4,0.8475914001464844,87,458
36,4,0.84129798412323,1437,493
36,4,0.833245038986206,1284,523
36,4,0.8279246687889099,1402,640
36,4,0.8094691634178162,1694,498
36,4,0.7838547229766846,757,656
36,4,0.7823334336280823,1651,644
36,4,0.5901994705200195,740,490
36,4,0.41491782665252686,94,527
36,4,0.256651908159256,1134,687
37,4,0.8529653549194336,1413,640
37,4,0.8298653364181519,78,458
37,4,0.8280365467071533,1426,494
37,4,0.8168435096740723,1684,498
37,4,0.8091805577278137,1272,523
37,4,0.7974982857704163,1661,643
37,4,0.5261387825012207,769,656
37,4,0.4212881624698639,731,490
37,4,0.3404696583747864,80,526
37,4,0.274014949798584,1143,687
38,4,0.8323590755462646,1417,493
38,4,0.8317537903785706,1674,498
38,4,0.8100631237030029,1261,523
38,4,0.8056175708770752,68,458
38,4,0.7983618378639221,1423,641
38,4,0.76311194896698,1672,643
38,4,0.6701008081436157,780,657
38,4,0.6698623299598694,722,490
38,4,0.5201911926269531,66,526
39,4,0.8578729629516602,1433,640
39,4,0.8291137218475342,1407,494
39,4,0.8224369287490845,1665,498
39,4,0.8090600371360779,1250,523
39,4,0.7485548257827759,60,458
39,4,0.740016758441925,712,490
39,4,0.4941959083080292,792,657
39,4,0.48544734716415405,1164,459
39,4,0.4228783845901489,1683,643
40,4,0.8274210691452026,1398,494
40,4,0.8217355608940125,52,457
40,4,0.8166937828063965,1655,499
40,4,0.7848422527313232,1238,523
40,4,0.7748494148254395,1444,640
40,4,0.5814864039421082,1172,687
40,4,0.5744190216064453,703,491
40,4,0.26706641912460327,327,494
41,4,0.8365053534507751,1388,494
41,4,0.8305171132087708,1646,499
41,4,0.7390778660774231,44,457
41,4,0.7194333076477051,693,491
41,4,0.6125004887580872,316,494
41,4,0.5854278206825256,1227,522
42,4,0.8171809911727905,1379,494
42,4,0.8121199607849121,1215,522
42,4,0.8004837036132812,1637,499
42,4,0.6592496633529663,36,458
42,4,0.6425266861915588,306,494
42,4,0.5384023785591125,684,491
43,4,0.8028051853179932,1368,494
43,4,0.7934874892234802,1627,499
43,4,0.7685253024101257,1204,522
43,4,0.6882691383361816,296,494
43,4,0.6766791343688965,9,524
43,4,0.6576367616653442,28,457
43,4,0.5543271899223328,673,492
43,4,0.5219516158103943,836,658
43,4,0.45287665724754333,1201,687
44,4,0.8265819549560547,1359,493
44,4,0.8096680641174316,1192,522
44,4,0.7983397245407104,1618,499
44,4,0.7580050230026245,664,492
44,4,0.6759124994277954,847,657
44,4,0.6257320642471313,285,494
45,4,0.8342165350914001,1350,494
45,4,0.831791341304779,1181,521
45,4,0.8197270631790161,1608,498
45,4,0.7633557319641113,275,494
45,4,0.738452136516571,654,492
45,4,0.7013080716133118,858,657
45,4,0.5212404131889343,1745,644
45,4,0.4281899631023407,1495,641
46,4,0.8430005311965942,1598,499
46,4,0.7969432473182678,1170,521
46,4,0.7781890630722046,1339,494
46,4,0.7489425539970398,264,494
46,4,0.7484932541847229,870,658
46,4,0.7418477535247803,645,492
46,4,0.5867582559585571,1506,640
46,4,0.4417274296283722,1755,643
47,4,0.820323646068573,1329,494
47,4,0.8164992332458496,1159,521
47,4,0.8044015169143677,1588,498
47,4,0.7515761852264404,881,657
47,4,0.7224891781806946,1766,642
47,4,0.685361385345459,635,492
47,4,0.40209242701530457,253,494
47,4,0.3742540776729584,1515,640
48,4,0.8171530365943909,1320,494
48,4,0.799361526966095,1579,499
48,4,0.7720023393630981,1776,643
48,4,0.7580869197845459,1147,521
48,4,0.7565813660621643,1525,640
48,4,0.7562415599822998,892,656
48,4,0.6144920587539673,625,492
48,4,0.44903865456581116,244,494
49,4,0.8160791993141174,1310,494
49,4,0.8138274550437927,1569,498
49,4,0.7754538655281067,1536,640
49,4,0.752521276473999,904,657
49,4,0.6984270811080933,1788,642
49,4,0.6098935604095459,1136,520
49,4,0.4656865894794464,1258,687
49,4,0.37004441022872925,616,492
50,4,0.8417761921882629,1300,494
50,4,0.7882952690124512,1559,498
50,4,0.7771954536437988,1125,520
50,4,0.7490653395652771,915,657
50,4,0.647140383720398,1798,642
50,4,0.5228224396705627,607,492
50,4,0.5211812853813171,1547,640
50,4,0.4017828106880188,1267,687
51,4,0.8114949464797974,1290,495
51,4,0.8056784272193909,1808,642
51,4,0.7821058630943298,1550,499
51,4,0.7180885076522827,1115,520
