frame,class,confidence,x_center,y_center,width,height
184,van,0.8351364135742188,862.0,253.5,36,45
184,van,0.8337015509605408,1663.5,282.0,57,28
184,van,0.8302189707756042,1749.5,330.0,49,24
184,van,0.8212102055549622,878.0,197.0,22,22
184,van,0.8146126866340637,967.0,176.0,20,18
184,van,0.8141500353813171,1056.0,259.5,26,23
184,van,0.8028000593185425,1682.5,231.5,49,29
184,van,0.7851236462593079,1633.5,169.0,33,24
184,van,0.7693572044372559,910.5,405.5,41,41
184,van,0.7572022080421448,853.0,138.0,18,16
184,van,0.7439350485801697,957.5,125.5,15,15
184,van,0.7287662029266357,1730.5,320.5,55,29
184,van,0.726986289024353,1619.0,265.5,56,25
184,van,0.7197408080101013,932.0,97.0,14,12
184,van,0.7188296318054199,1704.5,309.5,63,27
184,van,0.713252604007721,820.5,242.0,23,22
184,van,0.6564118266105652,930.5,131.0,15,14
184,van,0.644352376461029,980.5,127.0,13,14
184,van,0.5966082811355591,1637.0,272.5,54,23
184,van,0.5906344056129456,1781.0,277.0,28,22
184,van,0.5641268491744995,953.5,91.5,15,13
184,van,0.5548961162567139,896.5,79.5,17,13
184,van,0.5526458024978638,978.0,79.5,14,15
184,van,0.5062388181686401,941.0,76.0,14,14
184,van,0.43123823404312134,1670.0,240.0,34,20
185,van,0.9194345474243164,1603.0,751.0,106,78
185,van,0.9186285138130188,1513.0,787.0,102,76
185,van,0.9024584889411926,1428.5,625.0,71,52
185,van,0.8727421164512634,1057.5,528.5,57,59
185,van,0.8591295480728149,1804.0,346.5,66,29
185,van,0.8582198619842529,1567.0,243.0,70,32
185,van,0.8532732725143433,972.0,502.5,46,51
185,van,0.8390900492668152,863.0,255.5,36,47
185,van,0.8295416235923767,1663.5,282.0,57,28
185,van,0.8264922499656677,1749.5,330.0,49,24
185,van,0.8146711587905884,966.5,175.0,19,18
185,van,0.8067821860313416,1683.0,231.5,48,29
185,van,0.8026289939880371,878.5,198.5,21,21
185,van,0.7708079814910889,1634.0,169.0,32,24
185,van,0.768449604511261,852.5,139.5,17,17
185,van,0.7420902252197266,957.0,124.5,16,15
185,van,0.737359881401062,912.5,410.0,43,42
185,van,0.73204106092453,1054.0,257.5,26,23
185,van,0.7293035387992859,1731.5,320.5,55,29
185,van,0.7240524291992188,932.0,95.5,14,11
185,van,0.7217114567756653,1619.0,265.0,56,24
185,van,0.7046851515769958,1704.5,309.5,63,27
185,van,0.6777569055557251,980.5,126.0,13,14
185,van,0.6303048133850098,930.5,129.0,15,14
185,van,0.6109681129455566,820.5,244.0,23,22
185,van,0.5950024724006653,896.5,81.0,17,14
185,van,0.5798177719116211,1637.5,272.5,55,23
185,van,0.5663600564002991,1781.0,277.0,28,22
185,van,0.5343745350837708,978.0,80.0,14,14
185,van,0.5175027847290039,941.5,76.0,13,14
185,van,0.49368321895599365,1670.0,240.0,34,20
185,van,0.45617079734802246,953.5,91.0,15,14
185,person,0.30220693349838257,686.5,182.0,11,14
186,van,0.918748676776886,1498.5,773.5,99,75
186,van,0.9124541282653809,1592.5,742.5,105,77
186,van,0.9060646891593933,1421.0,618.5,70,51
186,van,0.8825414180755615,1062.5,536.0,57,60
186,van,0.8605056405067444,1804.0,346.5,66,29
186,van,0.8574247360229492,1567.0,242.0,70,32
186,van,0.8453489542007446,975.5,509.5,45,51
186,van,0.8356009721755981,863.0,257.5,36,47
186,van,0.8294569253921509,1663.5,282.0,57,28
186,van,0.8271700739860535,1749.5,330.0,49,24
186,van,0.8157336711883545,966.0,174.0,20,18
186,van,0.8147175312042236,879.5,200.5,21,21
186,van,0.8039240837097168,1052.5,256.0,25,22
186,van,0.7887541055679321,1683.0,231.5,48,29
186,van,0.7669100165367126,1634.0,169.0,32,24
186,van,0.7375190258026123,957.5,124.5,15,15
186,van,0.7325929403305054,852.5,140.5,17,17
186,van,0.71990966796875,1619.0,265.0,56,24
186,van,0.7144601345062256,1730.5,320.5,55,29
186,van,0.7025942206382751,1704.5,309.5,63,27
186,van,0.6932762265205383,932.0,95.0,14,12
186,van,0.6309261322021484,978.5,79.5,15,15
186,van,0.6006436944007874,914.5,413.5,41,43
186,van,0.5978147387504578,930.5,129.0,15,14
186,van,0.5912337899208069,1781.0,277.0,28,22
186,van,0.589385449886322,1637.5,272.0,55,24
186,van,0.5786130428314209,896.5,82.0,17,14
186,van,0.534103274345398,821.0,246.5,24,21
186,van,0.4718218743801117,980.5,125.5,13,13
186,van,0.4403139054775238,1670.0,240.0,34,20
186,van,0.4085182249546051,941.5,76.0,13,14
186,van,0.4059651792049408,953.5,91.0,15,14
186,van,0.3892626166343689,853.0,85.5,14,13
186,van,0.38380366563796997,961.0,68.5,14,13
187,van,0.9215399622917175,1582.0,733.5,104,77
187,van,0.9193128347396851,1485.0,759.5,96,73
187,van,0.9036411046981812,1414.0,611.5,70,51
187,van,0.87979656457901,1067.0,544.0,58,62
187,van,0.8625215888023376,1804.0,346.5,66,29
187,van,0.858439028263092,1567.0,242.0,70,32
187,van,0.8582229018211365,979.0,515.5,46,51
187,van,0.8357604742050171,863.0,259.5,36,47
187,van,0.8305975794792175,1663.5,282.0,57,28
187,van,0.8271775245666504,1749.5,330.0,49,24
187,van,0.8224359154701233,1050.5,254.0,25,22
187,van,0.8216167688369751,879.5,202.5,21,21
187,van,0.8045889139175415,965.5,172.5,19,17
187,van,0.7855653762817383,1683.0,231.5,48,29
187,van,0.7584087252616882,1634.0,169.0,32,24
187,van,0.7274697422981262,1619.0,265.0,56,24
187,van,0.7094537615776062,1731.5,320.0,55,28
187,van,0.7013963460922241,1704.5,309.0,63,26
187,van,0.6892575621604919,852.0,142.0,16,16
187,van,0.6840880513191223,957.0,123.0,14,14
187,van,0.6683919429779053,977.5,79.0,15,16
187,van,0.617760419845581,1781.0,277.0,28,22
187,van,0.5873314142227173,1637.0,272.0,54,24
187,van,0.5833204388618469,979.5,124.5,13,13
187,van,0.5728597640991211,932.5,94.5,13,11
187,van,0.5629143118858337,930.5,128.0,15,14
187,van,0.552276074886322,852.0,85.5,14,13
187,van,0.5184364318847656,916.5,417.0,41,42
187,van,0.4847409129142761,821.0,248.0,24,22
187,van,0.4424826502799988,895.5,83.0,15,14
187,van,0.41781654953956604,961.0,68.5,14,13
187,van,0.40767785906791687,1670.5,240.0,33,20
187,van,0.3775678873062134,941.5,76.0,13,14
188,van,0.9242542386054993,1470.5,746.5,95,71
188,van,0.9202880859375,1571.5,726.0,103,76
188,van,0.9040316343307495,1407.0,606.0,70,50
188,van,0.8859556317329407,1073.5,552.5,61,63
188,van,0.8629536628723145,1804.0,346.0,66,30
188,van,0.8604816198348999,983.0,522.5,46,53
188,van,0.8558600544929504,1567.0,242.0,70,32
188,van,0.8428643941879272,864.5,262.0,37,48
188,van,0.8297548890113831,1663.5,282.0,57,28
188,van,0.8274156451225281,880.5,204.0,21,22
188,van,0.8254570364952087,1749.5,330.0,49,24
188,van,0.7913235425949097,965.0,171.5,20,17
188,van,0.7796169519424438,1683.5,231.0,47,28
188,van,0.7537254095077515,1634.0,169.0,32,24
188,van,0.7140699625015259,1618.5,265.0,55,24
188,van,0.7019729018211365,1704.0,308.5,62,27
188,van,0.6973503232002258,1731.0,320.0,56,28
188,van,0.6876576542854309,1050.0,252.0,24,20
188,van,0.6648243069648743,977.5,79.0,15,16
188,van,0.6506038308143616,852.0,142.5,16,17
188,van,0.6373703479766846,932.0,93.0,14,12
188,van,0.6286736726760864,895.5,83.5,17,13
188,van,0.6275647878646851,957.0,122.0,14,14
188,van,0.6080729961395264,852.0,85.5,14,13
188,van,0.5788729786872864,1781.0,276.5,28,23
188,van,0.5786537528038025,1637.5,271.5,55,23
188,van,0.5557411313056946,919.0,421.0,42,42
188,van,0.5506517291069031,979.5,124.5,13,13
188,van,0.5460286140441895,930.5,126.0,15,14
188,van,0.5276925563812256,821.0,249.0,24,22
188,van,0.486911416053772,1670.0,240.0,34,20
188,van,0.32796967029571533,961.0,68.5,14,13
188,van,0.3139938414096832,941.5,74.5,13,13
189,van,0.9265583157539368,1457.5,734.5,93,71
189,van,0.9215770363807678,1562.0,717.0,102,74
189,van,0.8996599316596985,1400.0,598.5,68,51
189,van,0.8831606507301331,1078.5,560.5,61,65
189,van,0.8644672632217407,1804.0,346.0,66,30
189,van,0.8636179566383362,986.5,528.5,47,53
189,van,0.8540300726890564,1567.0,242.0,70,32
189,van,0.8346596956253052,865.0,264.0,38,50
189,van,0.8273230195045471,1663.0,282.0,58,28
189,van,0.8260446190834045,1749.5,330.0,49,24
189,van,0.812163770198822,881.0,206.0,20,22
189,van,0.7885527610778809,964.0,169.5,18,17
189,van,0.7794334888458252,1683.5,231.0,47,28
189,van,0.7445493340492249,1634.0,169.0,32,24
189,van,0.711280882358551,1704.0,308.5,62,27
189,van,0.7025874257087708,1618.5,265.0,55,24
189,van,0.7009947299957275,1731.5,320.0,55,28
189,van,0.6707749366760254,1048.0,250.0,26,22
189,van,0.5785707235336304,1781.0,276.5,28,23
189,van,0.5782544612884521,822.0,251.0,24,22
189,van,0.5739006996154785,1637.5,271.5,55,23
189,van,0.5617755651473999,931.5,124.5,15,13
189,van,0.550689697265625,851.5,144.0,15,16
189,van,0.5109916925430298,895.0,84.0,16,14
189,van,0.4937322735786438,1670.0,240.0,34,20
189,van,0.48596465587615967,957.0,121.0,14,14
189,van,0.48267483711242676,852.0,86.5,14,13
189,van,0.4685346186161041,979.5,123.5,13,13
189,van,0.4583539068698883,921.5,426.0,41,42
189,van,0.41284266114234924,977.5,79.5,15,15
189,van,0.3837057948112488,933.0,93.5,12,11
189,van,0.3405103385448456,961.0,67.5,14,13
190,van,0.9279484748840332,1444.5,721.0,91,70
190,van,0.9189069867134094,1552.5,708.5,101,75
190,van,0.8972327709197998,1393.5,591.5,67,49
190,van,0.8936626315116882,1084.5,569.0,63,66
190,van,0.8714731335639954,991.0,534.5,48,55
190,van,0.8647778630256653,1804.0,345.5,66,29
190,van,0.8565828204154968,1567.0,242.0,70,32
190,van,0.8514372110366821,865.5,267.0,39,50
190,van,0.8270806074142456,1750.0,330.0,48,24
190,van,0.8270624876022339,1663.0,282.0,58,28
190,van,0.8127046227455139,881.5,207.5,21,21
190,van,0.7982291579246521,963.5,168.0,17,18
190,van,0.7916037440299988,1685.0,231.0,44,28
190,van,0.7901673913002014,1047.5,248.0,25,22
190,van,0.746136486530304,1634.0,169.0,30,24
190,van,0.7146027684211731,1704.0,308.5,62,27
190,van,0.7091925740242004,822.0,253.5,24,23
190,van,0.7072210907936096,1731.5,320.0,55,28
190,van,0.6846100687980652,1618.0,265.0,56,24
190,van,0.6107791066169739,923.5,429.5,41,43
190,van,0.5965942740440369,1670.5,239.5,33,21
190,van,0.5768017768859863,895.0,85.0,16,14
190,van,0.5356540083885193,931.0,123.5,14,13
190,van,0.5222083926200867,977.5,78.5,15,15
190,van,0.5173099040985107,1636.5,271.5,55,23
190,van,0.5158567428588867,932.5,91.0,13,12
190,van,0.49316972494125366,1782.0,276.5,28,23
190,van,0.4611532986164093,979.5,123.0,13,14
190,van,0.4487428069114685,852.0,86.5,14,13
190,van,0.42715027928352356,850.5,144.0,15,16
190,van,0.42640814185142517,953.5,86.5,13,13
190,van,0.41196122765541077,957.0,120.5,14,15
190,van,0.3845337927341461,961.5,67.5,13,13
191,van,0.9259294867515564,1432.0,710.0,90,68
191,van,0.9233154654502869,1542.0,700.5,98,73
191,van,0.9040120244026184,1387.0,586.0,68,48
191,van,0.8898516297340393,1090.0,577.5,64,67
191,van,0.8774626851081848,994.0,541.0,48,54
191,van,0.8663199543952942,1804.0,345.5,66,29
191,van,0.8583377003669739,1567.0,242.0,70,32
191,van,0.8480974435806274,866.0,270.0,40,50
191,van,0.8323439359664917,1749.5,330.0,49,24
191,van,0.829893946647644,1663.5,282.0,59,28
191,van,0.8046838045120239,963.5,167.0,17,18
191,van,0.8009405732154846,881.5,210.0,21,22
191,van,0.7835760712623596,1685.0,231.0,44,28
191,van,0.736348032951355,1704.0,308.5,62,27
191,van,0.7239522337913513,1633.5,169.0,31,24
191,van,0.718229353427887,1730.5,320.0,55,28
191,van,0.7004820108413696,823.0,256.0,26,24
191,van,0.6991198062896729,1618.5,265.0,55,24
191,van,0.693220317363739,894.5,85.0,17,14
191,van,0.6663269400596619,925.0,434.0,42,44
191,van,0.61171954870224,1046.5,247.0,25,20
191,van,0.6077368259429932,953.0,86.5,14,13
191,van,0.5872738361358643,932.5,90.5,15,13
191,van,0.5845430493354797,1670.5,240.0,33,20
191,van,0.5672913193702698,931.0,122.0,16,14
191,van,0.5613552927970886,851.0,144.5,16,15
191,van,0.5588598251342773,977.5,78.0,15,16
191,van,0.5510393977165222,1637.5,271.5,55,23
191,van,0.4975000023841858,851.0,87.0,14,14
191,van,0.4820602536201477,979.5,121.5,13,15
191,van,0.4317011535167694,1782.0,276.5,28,23
191,van,0.38069015741348267,957.0,118.5,14,15
191,van,0.37193670868873596,941.5,72.5,13,13
191,van,0.3378927409648895,961.5,67.5,13,13
192,van,0.9208887815475464,1420.5,698.0,87,66
192,van,0.917266845703125,1533.0,693.0,98,72
192,van,0.8950108289718628,1096.0,587.0,66,68
192,van,0.8885529637336731,998.0,548.5,48,55
192,van,0.8812214732170105,1380.5,580.0,65,48
192,van,0.8633653521537781,1804.0,345.5,66,29
192,van,0.8592942357063293,1567.0,242.0,70,32
192,van,0.8365523219108582,867.0,272.5,40,51
192,van,0.8307700753211975,1750.0,330.0,48,24
192,van,0.8304638862609863,1662.5,282.0,59,28
192,van,0.8162736892700195,882.0,211.0,22,22
192,van,0.7916553616523743,1685.5,231.0,43,28
192,van,0.7360987663269043,927.5,438.5,43,45
192,van,0.7294614315032959,1704.0,308.5,62,27
192,van,0.7281438708305359,1633.5,169.0,31,24
192,van,0.7150852680206299,1730.5,320.0,55,28
192,van,0.6951776146888733,962.5,165.5,17,17
192,van,0.6875470280647278,1618.0,265.0,56,24
192,van,0.678187906742096,823.5,258.5,25,25
192,van,0.6774756908416748,1045.0,246.0,24,20
192,van,0.6428179144859314,953.0,86.0,14,14
192,van,0.6179193258285522,1670.5,240.0,33,20
192,van,0.5918216109275818,978.0,78.0,14,16
192,van,0.5821342468261719,894.0,86.0,16,14
192,van,0.5419971942901611,1636.5,271.5,55,23
192,van,0.5274274945259094,979.5,121.0,13,14
192,van,0.5216489434242249,956.5,118.5,15,15
192,van,0.49826979637145996,850.5,144.0,15,16
192,van,0.4473031163215637,934.0,89.5,14,13
192,van,0.4084711968898773,1782.0,276.5,28,23
192,van,0.39479324221611023,961.0,67.5,14,13
192,van,0.3569950759410858,942.5,71.5,13,13
192,van,0.30958205461502075,931.5,121.0,15,14
193,van,0.9158461093902588,1524.5,684.5,97,71
193,van,0.9135998487472534,1409.0,686.5,88,65
193,van,0.8974717259407043,1102.5,595.5,67,69
193,van,0.8849082589149475,1002.0,555.5,50,57
193,van,0.8651317358016968,1804.0,345.5,66,29
193,van,0.8608188033103943,1567.0,242.0,70,32
193,van,0.855246901512146,1373.0,574.0,64,46
193,van,0.8347107768058777,882.5,213.0,21,22
193,van,0.8308588862419128,1663.0,282.0,58,28
193,van,0.8308422565460205,1750.5,330.0,49,24
193,van,0.8262163996696472,867.5,274.0,41,52
193,van,0.7884209156036377,1685.0,231.0,44,28
193,van,0.7416254281997681,962.0,163.5,18,17
193,van,0.737073540687561,1634.0,169.0,30,24
193,van,0.736729621887207,1704.5,308.5,63,27
193,van,0.7261431217193604,1043.0,243.5,24,21
193,van,0.723444938659668,1731.5,320.0,55,28
193,van,0.7074887752532959,929.5,442.5,45,47
193,van,0.691352903842926,1618.5,265.0,55,24
193,van,0.6860803365707397,893.5,86.5,17,15
193,van,0.6724207997322083,824.0,260.5,26,25
193,van,0.6060032844543457,953.5,85.0,15,14
193,van,0.5820496082305908,934.0,89.0,16,14
193,van,0.5784551501274109,956.5,118.0,15,14
193,van,0.5656754970550537,1670.0,240.0,32,20
193,van,0.5300642848014832,1636.5,271.5,55,23
193,van,0.5217681527137756,1782.0,276.5,28,23
193,van,0.4438777267932892,852.0,148.0,16,16
193,van,0.34840983152389526,962.0,67.0,14,12
193,van,0.3182491362094879,978.0,78.5,14,13
194,van,0.9171321392059326,1515.0,677.0,96,70
194,van,0.9105625152587891,1397.5,675.0,85,64
194,van,0.8988940715789795,1109.5,605.0,67,70
194,van,0.8857187628746033,1006.5,561.5,51,57
194,van,0.866533637046814,1804.0,345.5,66,29
194,van,0.8602492809295654,1567.5,242.0,69,32
194,van,0.8345797657966614,1662.5,282.0,59,28
194,van,0.8338413238525391,1750.5,330.0,49,24
194,van,0.8333227038383484,882.5,215.0,21,22
194,van,0.8222179412841797,869.0,277.0,40,52
194,van,0.8179374933242798,1367.0,568.0,62,48
194,van,0.8095301985740662,1041.5,242.0,25,20
194,van,0.7906114459037781,1685.0,230.5,44,29
194,van,0.7817715406417847,962.0,163.0,18,18
194,van,0.7529042959213257,1704.5,308.0,63,26
194,van,0.7382546067237854,1634.0,169.0,30,24
194,van,0.7323995232582092,1731.0,320.0,56,28
194,van,0.7019126415252686,893.5,87.0,17,14
194,van,0.6889466047286987,1619.0,265.0,56,24
194,van,0.6869062185287476,933.0,447.5,44,47
194,van,0.6499930620193481,824.0,262.5,26,25
194,van,0.6464247107505798,956.5,117.0,15,14
194,van,0.6407750844955444,953.5,84.5,15,15
194,van,0.5722832679748535,1670.0,240.0,32,20
194,van,0.5307101011276245,1782.0,276.0,28,22
194,van,0.5294339656829834,1636.5,271.5,55,23
194,van,0.4546428620815277,978.0,77.5,14,13
194,van,0.4538898468017578,934.0,88.0,14,14
194,van,0.37684348225593567,961.5,66.5,15,13
194,van,0.3044865131378174,1720.0,314.5,56,27
195,van,0.9173981547355652,1386.5,664.5,83,61
195,van,0.9152835011482239,1506.5,670.5,95,71
195,van,0.9021917581558228,1116.5,614.5,69,71
195,van,0.880098819732666,1010.5,569.0,51,56
195,van,0.8670370578765869,1804.0,345.5,66,29
195,van,0.8597562909126282,1567.5,242.0,69,32
195,van,0.8351925611495972,1750.0,330.0,48,24
195,van,0.8325168490409851,1663.0,282.0,58,28
195,van,0.8281910419464111,883.5,217.0,23,24
195,van,0.8191754221916199,1360.0,562.0,62,46
195,van,0.8074022531509399,870.5,279.5,41,53
195,van,0.7955212593078613,1685.0,231.0,44,28
195,van,0.7602636218070984,1704.5,308.0,63,26
195,van,0.7500882148742676,961.5,161.5,17,17
195,van,0.7344275116920471,1731.0,320.0,56,28
195,van,0.7298972606658936,935.0,452.5,44,47
195,van,0.7236082553863525,1041.0,240.5,24,19
195,van,0.7111896276473999,1634.5,168.5,31,23
195,van,0.6792169213294983,1619.0,265.0,56,24
195,van,0.6344287395477295,956.5,116.0,15,14
195,van,0.6213993430137634,893.0,88.0,18,14
195,van,0.5980215072631836,953.5,84.0,15,14
195,van,0.5617351531982422,1670.0,239.5,32,21
195,van,0.5454984903335571,1782.0,276.0,28,22
195,van,0.5271569490432739,933.5,87.0,15,14
195,van,0.5126538872718811,824.5,265.0,27,26
195,van,0.5079353451728821,1637.5,271.5,55,23
195,van,0.4889479875564575,932.0,117.5,14,13
195,van,0.4260123372077942,850.0,91.0,14,14
195,van,0.33978164196014404,978.0,77.5,14,13
195,van,0.3252929747104645,1720.0,314.5,56,27
196,van,0.9123330116271973,1376.0,654.0,80,60
196,van,0.9101559519767761,1497.5,662.5,93,69
196,van,0.8968856334686279,1122.5,624.0,69,72
196,van,0.8807963728904724,1014.0,575.5,52,57
196,van,0.8719554543495178,1354.0,556.5,62,45
196,van,0.8672875165939331,1804.0,345.5,66,29
196,van,0.8622962236404419,1567.5,242.0,69,32
196,van,0.8368020057678223,1750.0,330.0,48,24
196,van,0.8359053134918213,1663.0,282.0,58,28
196,van,0.8207415342330933,884.0,219.0,22,24
196,van,0.7991982102394104,1685.5,231.0,43,28
196,van,0.7960906624794006,1040.0,238.0,24,20
196,van,0.768856942653656,872.5,282.0,39,54
196,van,0.7652093768119812,1704.5,308.5,63,27
196,van,0.760962724685669,961.5,160.5,17,17
196,van,0.7405930757522583,1731.0,320.0,56,28
196,van,0.7201065421104431,1634.5,168.5,31,23
196,van,0.7020614743232727,931.5,116.5,15,13
196,van,0.6836690902709961,1619.0,265.0,56,24
196,van,0.6829418540000916,937.5,457.5,45,47
196,van,0.6673094034194946,957.5,114.5,15,15
196,van,0.6051138043403625,850.0,91.5,16,13
196,van,0.5822433233261108,934.0,86.5,16,13
196,van,0.5821006298065186,954.0,83.0,14,14
196,van,0.5537204742431641,1670.5,239.5,33,21
196,van,0.5478867292404175,892.5,88.0,17,14
196,van,0.5144860744476318,1637.5,271.5,55,23
196,van,0.4801901578903198,825.5,268.0,27,26
196,van,0.47639408707618713,1782.0,276.0,28,22
196,car,0.33986786007881165,922.5,553.5,25,41
196,van,0.332275927066803,1720.0,314.5,56,27
196,van,0.3198934495449066,961.5,65.5,15,13
197,van,0.9206826090812683,1489.0,655.0,92,68
197,van,0.9023148417472839,1365.5,644.5,79,59
197,van,0.9002537131309509,1130.5,634.0,71,72
197,van,0.891032338142395,1348.5,551.0,63,46
197,van,0.8806504011154175,1019.5,583.5,53,59
197,van,0.8669573068618774,1804.0,345.5,66,29
197,van,0.8626697063446045,1567.5,242.0,69,32
197,van,0.8385318517684937,1750.0,330.0,48,24
197,van,0.8317338228225708,1663.0,282.0,58,28
197,van,0.8275843262672424,885.0,221.0,22,24
197,van,0.8124196529388428,1686.0,230.5,42,29
197,van,0.8058547377586365,1038.5,236.0,23,20
197,van,0.7734839916229248,1704.5,308.0,63,26
197,van,0.7632556557655334,873.0,284.0,40,54
197,van,0.7522687911987305,961.5,159.5,17,17
197,van,0.7520958185195923,1731.0,320.0,56,28
197,van,0.7492757439613342,931.5,115.0,15,14
197,van,0.7457191348075867,940.0,462.5,46,49
197,van,0.74446702003479,1635.0,168.5,30,23
197,van,0.6986294984817505,1619.0,265.0,56,24
197,van,0.6813881993293762,957.0,114.0,16,14
197,van,0.6278600692749023,849.0,91.5,16,13
197,van,0.6195578575134277,1670.5,239.5,33,21
197,van,0.6052183508872986,1782.0,276.0,28,22
197,van,0.6032678484916687,934.5,85.5,15,13
197,van,0.5487896800041199,954.5,83.0,15,14
197,van,0.5404809713363647,826.5,270.0,27,26
197,van,0.5365056991577148,1637.5,271.5,55,23
197,van,0.3770943284034729,1720.0,314.5,56,27
197,van,0.35866186022758484,978.5,117.0,13,14
197,van,0.3421953320503235,851.5,152.0,17,18
197,van,0.3145163655281067,892.0,90.5,18,15
198,van,0.9172947406768799,1480.0,647.0,92,68
198,van,0.912959635257721,1355.5,633.5,79,59
198,van,0.904887855052948,1138.0,644.5,72,73
198,van,0.8905579447746277,1342.0,546.0,62,44
198,van,0.887860119342804,1023.0,590.0,54,60
198,van,0.869110107421875,1804.0,345.5,66,29
198,van,0.861496090888977,1567.5,242.0,69,32
198,van,0.8401215672492981,1750.5,329.5,49,25
198,van,0.8345094919204712,886.0,223.0,22,24
198,van,0.8280178308486938,1663.0,281.5,58,27
198,van,0.8119609951972961,1686.5,230.5,41,29
198,van,0.8113463521003723,1037.0,235.0,22,20
198,van,0.7969404458999634,874.0,287.0,40,54
198,van,0.7775259613990784,1704.5,308.0,63,26
198,van,0.7647420167922974,943.0,467.5,46,49
198,van,0.7504066824913025,1730.5,320.0,55,28
198,van,0.7484298944473267,1634.5,168.5,31,23
198,van,0.7113228440284729,961.0,158.0,16,16
198,van,0.7080044746398926,1619.0,264.0,56,24
198,van,0.6893129944801331,932.0,114.0,14,12
198,van,0.681968629360199,848.5,92.0,15,14
198,van,0.6472682356834412,957.5,113.5,15,15
198,van,0.6416907906532288,934.5,85.0,15,14
198,van,0.6173251867294312,1670.5,239.5,33,21
198,van,0.5897740721702576,1782.0,276.0,28,22
198,van,0.5891190767288208,891.5,91.0,19,14
198,van,0.5459325909614563,1637.5,271.5,55,23
198,van,0.5448324084281921,826.5,272.0,27,26
198,van,0.48341813683509827,955.0,82.5,14,13
198,van,0.37626317143440247,1720.0,314.5,56,27
199,van,0.9163695573806763,1471.5,640.5,89,65
199,van,0.9110956788063049,1345.5,623.5,77,59
199,van,0.9010140299797058,1145.5,655.5,75,75
199,van,0.8987162113189697,1337.0,541.0,62,44
199,van,0.8838167786598206,1027.0,598.0,54,60
199,van,0.8691281676292419,1804.0,345.5,66,29
199,van,0.8618037104606628,1567.5,242.0,69,32
199,van,0.8411131501197815,1750.5,329.5,49,25
199,van,0.831055223941803,1663.0,281.5,58,27
199,van,0.826295793056488,886.0,225.0,22,24
199,van,0.8128768801689148,1686.5,230.5,41,29
199,van,0.8072876930236816,1035.5,233.0,23,20
199,van,0.8004482388496399,874.5,289.5,41,55
199,van,0.7827478051185608,1704.0,308.0,62,26
199,van,0.7576896548271179,1730.5,320.0,55,28
199,van,0.7422378659248352,945.5,472.0,47,50
199,van,0.7266169786453247,849.0,93.0,16,14
199,van,0.723360002040863,1619.0,264.0,56,24
199,van,0.722416877746582,932.0,112.5,14,13
199,van,0.7152592539787292,1635.0,168.5,30,23
199,van,0.7049226760864258,891.0,92.0,18,14
199,van,0.7022696733474731,957.0,113.0,16,14
199,van,0.6750633716583252,960.5,156.5,17,17
199,van,0.6322930455207825,1670.5,239.0,33,20
199,van,0.6143691539764404,1637.5,271.5,55,23
199,van,0.5913393497467041,1782.0,276.0,28,22
199,van,0.5641871094703674,954.5,82.0,15,14
199,van,0.5212931632995605,827.0,274.0,28,28
199,van,0.5166254639625549,935.5,84.5,15,13
199,van,0.36531293392181396,1720.0,314.5,56,27
199,van,0.341560423374176,978.5,115.5,13,13
199,van,0.31311583518981934,943.0,65.0,14,12
200,van,0.9161093235015869,1463.5,633.0,89,64
200,van,0.9041889905929565,1153.0,666.0,76,78
200,van,0.9008674025535583,1335.5,614.0,75,58
200,van,0.8909822106361389,1331.0,535.5,62,43
200,van,0.8825622797012329,1033.0,605.5,56,61
200,van,0.8692975044250488,1804.0,345.5,66,29
200,van,0.8617953062057495,1567.0,242.0,70,32
200,van,0.8396635055541992,1750.0,329.0,48,24
200,van,0.8333372473716736,1663.0,281.5,58,27
200,van,0.8153772950172424,875.5,292.5,41,55
200,van,0.808040976524353,1686.5,230.5,41,29
200,van,0.7984180450439453,887.0,227.0,22,24
200,van,0.783879280090332,1703.5,308.0,61,26
200,van,0.7702845931053162,1034.5,231.0,21,20
200,van,0.7564710974693298,1730.0,319.5,54,29
200,van,0.7526647448539734,890.5,93.0,19,14
200,van,0.7315319180488586,1619.5,264.0,55,24
200,van,0.7148320078849792,848.0,93.0,16,14
200,van,0.6596933603286743,934.5,83.0,15,14
200,van,0.6588853597640991,949.0,477.5,48,51
200,van,0.6354577541351318,932.5,112.0,15,12
200,van,0.6306265592575073,1637.5,271.5,53,23
200,van,0.6300876140594482,1635.0,168.5,30,23
200,van,0.6133901476860046,1782.0,276.0,28,22
200,van,0.6108339428901672,1670.5,239.5,33,19
200,van,0.5954123735427856,957.5,112.0,15,14
200,van,0.5593304634094238,959.0,155.5,16,17
200,van,0.5081875324249268,954.5,81.0,15,14
200,van,0.44831305742263794,827.0,277.0,30,30
200,van,0.3915015757083893,1720.0,314.5,56,27
200,van,0.35038870573043823,943.0,65.0,14,12
201,van,0.9119742512702942,1457.0,626.5,88,63
201,van,0.9090606570243835,1161.0,677.5,78,79
201,van,0.9083897471427917,1326.5,604.5,73,57
201,van,0.8908346891403198,1325.0,530.5,60,43
201,van,0.8816195130348206,1038.0,614.0,56,60
201,van,0.8686732053756714,1804.0,345.5,66,29
201,van,0.8607898354530334,1567.0,242.0,70,32
201,van,0.8396037817001343,1750.0,329.0,48,24
201,van,0.8341956734657288,877.0,295.5,42,55
201,van,0.8301703333854675,1663.0,281.5,58,27
